StepCount,Reward
26840000,-1740.23400
26850000,-1737.99900
26860000,-1737.76500
26870000,-1738.53000
26880000,-1738.29600
26890000,-1740.06200
26900000,-1742.82700
26910000,-1744.59300
26920000,-1748.35900
26930000,-1752.12400
26940000,-1754.89000
26950000,-1756.65500
26960000,-1756.42100
26970000,-1754.18700
26980000,-1753.95200
26990000,-1755.71800
27000000,-1757.48400
27010000,-1756.24900
27020000,-1759.01500
27030000,-1755.78000
27040000,-1757.54600
27050000,-1761.31200
27060000,-1761.07700
27070000,-1765.84300
27080000,-1767.60900
27090000,-1764.37400
27100000,-1762.14000
27110000,-1762.90500
27120000,-1762.67100
27130000,-1761.43700
27140000,-1757.20200
27150000,-1757.96800
27160000,-1761.73400
27170000,-1763.49900
27180000,-1763.26500
27190000,-1766.03000
27200000,-1767.79600
27210000,-1766.56200
27220000,-1767.32700
27230000,-1770.09300
27240000,-1769.85900
27250000,-1774.62400
27260000,-1775.39000
27270000,-1773.15500
27280000,-1776.92100
27290000,-1779.68700
27300000,-1783.45200
27310000,-1788.21800
27320000,-1786.98400
27330000,-1784.74900
27340000,-1786.51500
27350000,-1785.28000
27360000,-1788.04600
27370000,-1788.81200
27380000,-1791.57700
27390000,-1794.34300
27400000,-1794.10900
27410000,-1795.87400
27420000,-1795.64000
27430000,-1791.40500
27440000,-1794.17100
27450000,-1793.93700
27460000,-1797.70200
27470000,-1800.46800
27480000,-1801.23400
27490000,-1804.99900
27500000,-1805.76500
27510000,-1806.53000
27520000,-1807.29600
27530000,-1808.06200
27540000,-1810.82700
27550000,-1811.59300
27560000,-1815.35900
27570000,-1818.12400
27580000,-1817.89000
27590000,-1818.65500
27600000,-1819.42100
27610000,-1823.18700
27620000,-1821.95200
27630000,-1823.71800
27640000,-1827.48400
27650000,-1826.24900
27660000,-1822.01500
27670000,-1817.78000
27680000,-1812.54600
27690000,-1813.31200
27700000,-1809.07700
27710000,-1810.84300
27720000,-1810.60900
27730000,-1810.37400
27740000,-1813.14000
27750000,-1813.90500
27760000,-1815.67100
27770000,-1817.43700
27780000,-1815.20200
27790000,-1817.96800
27800000,-1819.73400
27810000,-1818.49900
27820000,-1816.26500
27830000,-1815.03000
27840000,-1816.79600
27850000,-1819.56200
27860000,-1823.32700
27870000,-1819.09300
27880000,-1818.85900
27890000,-1820.62400
27900000,-1824.39000
27910000,-1822.15500
27920000,-1821.92100
27930000,-1823.68700
27940000,-1820.45200
27950000,-1818.21800
27960000,-1814.98400
27970000,-1812.74900
27980000,-1817.51500
27990000,-1815.28000
28000000,-1820.04600
28010000,-1817.81200
28020000,-1817.57700
28030000,-1819.34300
28040000,-1821.10900
28050000,-1822.87400
28060000,-1821.64000
28070000,-1821.40500
28080000,-1821.17100
28090000,-1821.93700
28100000,-1824.70200
28110000,-1819.46800
28120000,-1817.23400
28130000,-1820.99900
28140000,-1819.76500
28150000,-1818.53000
28160000,-1821.29600
28170000,-1823.06200
28180000,-1819.82700
28190000,-1818.59300
28200000,-1820.35900
28210000,-1824.12400
28220000,-1825.89000
28230000,-1826.65500
28240000,-1828.42100
28250000,-1827.18700
28260000,-1830.95200
28270000,-1833.71800
28280000,-1831.48400
28290000,-1832.24900
28300000,-1832.01500
28310000,-1835.78000
28320000,-1836.54600
28330000,-1839.31200
28340000,-1840.07700
28350000,-1841.84300
28360000,-1841.60900
28370000,-1844.37400
28380000,-1846.14000
28390000,-1846.90500
28400000,-1848.67100
28410000,-1850.43700
28420000,-1856.20200
28430000,-1856.96800
28440000,-1857.73400
28450000,-1862.49900
28460000,-1861.26500
28470000,-1865.03000
28480000,-1866.79600
28490000,-1869.56200
28500000,-1876.32700
28510000,-1873.09300
28520000,-1874.85900
28530000,-1873.62400
28540000,-1878.39000
28550000,-1881.15500
28560000,-1883.92100
28570000,-1887.68700
28580000,-1886.45200
28590000,-1891.21800
28600000,-1891.98400
28610000,-1891.74900
28620000,-1893.51500
28630000,-1897.28000
28640000,-1895.04600
28650000,-1895.81200
28660000,-1898.57700
28670000,-1903.34300
28680000,-1897.10900
28690000,-1877.87400
28700000,-1881.64000
28710000,-1881.40500
28720000,-1872.17100
28730000,-1868.93700
